IP:PORT, LOSS, DELAY
188.114.99.42:2371,0.00%,198 ms
188.114.96.131:908,0.00%,198 ms
188.114.97.243:1002,0.00%,198 ms
162.159.192.33:4198,0.00%,198 ms
188.114.97.19:890,0.00%,198 ms
188.114.98.164:943,0.00%,198 ms
162.159.192.27:4198,0.00%,198 ms
188.114.96.153:1843,0.00%,198 ms
188.114.98.161:4198,0.00%,198 ms
188.114.96.222:1180,0.00%,198 ms
188.114.96.76:1014,0.00%,198 ms
188.114.96.41:2506,0.00%,198 ms
188.114.97.83:3854,0.00%,198 ms
188.114.98.151:2408,0.00%,198 ms
188.114.97.100:8854,0.00%,198 ms
188.114.98.46:1014,0.00%,198 ms
162.159.195.210:890,0.00%,198 ms
188.114.98.118:4177,0.00%,198 ms
162.159.192.116:7559,0.00%,198 ms
188.114.97.48:8742,0.00%,198 ms
188.114.98.203:3854,0.00%,198 ms
188.114.96.187:878,0.00%,198 ms
188.114.96.67:894,0.00%,198 ms
188.114.98.150:2408,0.00%,198 ms
188.114.98.197:3854,0.00%,198 ms
188.114.96.167:943,0.00%,198 ms
188.114.97.155:1701,0.00%,198 ms
188.114.97.248:1002,0.00%,198 ms
188.114.96.221:1180,0.00%,198 ms
162.159.195.212:878,0.00%,198 ms
162.159.192.170:4500,0.00%,198 ms
188.114.96.139:890,0.00%,198 ms
188.114.98.92:2506,0.00%,198 ms
188.114.98.151:4198,0.00%,198 ms
188.114.97.231:1002,0.00%,198 ms
188.114.98.176:4198,0.00%,198 ms
188.114.96.67:1014,0.00%,198 ms
188.114.97.179:7559,0.00%,198 ms
188.114.97.227:8742,0.00%,198 ms
188.114.97.244:968,0.00%,198 ms
188.114.98.100:2506,0.00%,198 ms
188.114.97.71:1070,0.00%,198 ms
188.114.96.191:1180,0.00%,198 ms
188.114.97.89:3854,0.00%,198 ms
162.159.192.85:908,0.00%,198 ms
188.114.96.125:903,0.00%,198 ms
188.114.97.115:500,0.00%,198 ms
188.114.97.241:968,0.00%,198 ms
188.114.96.65:1014,0.00%,199 ms
188.114.96.16:903,0.00%,199 ms
188.114.98.166:4198,0.00%,199 ms
188.114.96.127:903,0.00%,199 ms
188.114.99.14:4198,0.00%,199 ms
188.114.98.47:4198,0.00%,199 ms
188.114.97.101:1843,0.00%,199 ms
188.114.96.149:1843,0.00%,199 ms
188.114.98.212:4198,0.00%,199 ms
188.114.97.184:3854,0.00%,199 ms
188.114.96.172:1843,0.00%,199 ms
188.114.98.235:8319,0.00%,199 ms
188.114.97.70:1843,0.00%,199 ms
188.114.99.42:8854,0.00%,199 ms
188.114.98.139:2408,0.00%,199 ms
188.114.99.13:939,0.00%,199 ms
162.159.195.176:1074,0.00%,199 ms
188.114.96.116:903,0.00%,199 ms
188.114.97.234:1002,0.00%,199 ms
162.159.195.19:987,0.00%,199 ms
188.114.97.37:1010,0.00%,199 ms
188.114.98.107:2506,0.00%,199 ms
188.114.97.222:1010,0.00%,199 ms
188.114.98.128:4198,0.00%,199 ms
188.114.97.225:8742,0.00%,199 ms
188.114.97.119:5956,0.00%,199 ms
162.159.192.225:1014,0.00%,199 ms
188.114.96.196:1180,0.00%,199 ms
188.114.97.19:4233,0.00%,199 ms
162.159.192.82:878,0.00%,199 ms
188.114.96.131:903,0.00%,199 ms
188.114.98.101:500,0.00%,199 ms
188.114.96.109:903,0.00%,199 ms
188.114.98.179:5279,0.00%,199 ms
188.114.97.191:7559,0.00%,199 ms
188.114.96.129:908,0.00%,199 ms
188.114.97.99:1843,0.00%,199 ms
188.114.97.21:890,0.00%,199 ms
188.114.98.220:934,0.00%,199 ms
188.114.98.203:5279,0.00%,199 ms
188.114.96.218:878,0.00%,199 ms
188.114.97.225:1002,0.00%,199 ms
188.114.97.154:1701,0.00%,199 ms
188.114.97.119:500,0.00%,199 ms
188.114.97.82:1070,0.00%,199 ms
162.159.195.33:894,0.00%,199 ms
188.114.96.109:908,0.00%,199 ms
188.114.97.84:1070,0.00%,199 ms
188.114.97.30:1010,0.00%,199 ms
188.114.97.100:1843,0.00%,199 ms
188.114.98.214:934,0.00%,199 ms
188.114.96.234:3854,0.00%,199 ms
188.114.99.11:939,0.00%,199 ms
188.114.98.65:946,0.00%,199 ms
188.114.97.244:1002,0.00%,199 ms
188.114.97.30:8742,0.00%,199 ms
188.114.97.93:3854,0.00%,199 ms
188.114.96.108:908,0.00%,199 ms
188.114.97.125:500,0.00%,199 ms
188.114.98.139:4198,0.00%,199 ms
162.159.195.209:878,0.00%,199 ms
188.114.98.161:943,0.00%,199 ms
162.159.192.86:878,0.00%,199 ms
188.114.97.248:968,0.00%,199 ms
188.114.97.17:4233,0.00%,199 ms
188.114.98.56:1014,0.00%,199 ms
188.114.97.195:1180,0.00%,199 ms
188.114.97.227:1002,0.00%,199 ms
188.114.98.107:500,0.00%,199 ms
188.114.96.160:1843,0.00%,199 ms
188.114.98.199:5279,0.00%,199 ms
188.114.98.239:7103,0.00%,199 ms
188.114.99.25:2371,0.00%,199 ms
188.114.98.159:943,0.00%,199 ms
188.114.97.113:500,0.00%,199 ms
188.114.96.139:4233,0.00%,199 ms
188.114.97.126:5956,0.00%,199 ms
188.114.96.138:903,0.00%,199 ms
188.114.99.18:4198,0.00%,199 ms
188.114.98.64:946,0.00%,199 ms
188.114.97.83:1070,0.00%,199 ms
188.114.98.216:4198,0.00%,199 ms
188.114.98.57:4198,0.00%,199 ms
188.114.97.238:968,0.00%,199 ms
188.114.96.150:1843,0.00%,199 ms
162.159.192.30:4198,0.00%,199 ms
162.159.195.45:3581,0.00%,199 ms
188.114.97.236:1002,0.00%,199 ms
188.114.99.25:8854,0.00%,199 ms
188.114.96.17:903,0.00%,199 ms
188.114.99.41:8854,0.00%,199 ms
188.114.98.56:4198,0.00%,199 ms
188.114.98.204:3854,0.00%,199 ms
188.114.97.192:1180,0.00%,199 ms
188.114.96.222:878,0.00%,199 ms
188.114.97.118:500,0.00%,199 ms
162.159.195.61:3854,0.00%,199 ms
188.114.97.28:8742,0.00%,199 ms
188.114.98.252:7103,0.00%,199 ms
188.114.99.20:4198,0.00%,199 ms
188.114.99.20:939,0.00%,199 ms
188.114.96.76:894,0.00%,199 ms
188.114.98.245:8319,0.00%,199 ms
188.114.96.215:1180,0.00%,199 ms
188.114.96.57:2506,0.00%,199 ms
188.114.96.217:878,0.00%,199 ms
188.114.97.56:1010,0.00%,199 ms
188.114.96.92:894,0.00%,199 ms
188.114.96.141:4233,0.00%,199 ms
162.159.192.161:2506,0.00%,199 ms
188.114.98.33:4198,0.00%,199 ms
188.114.98.82:2506,0.00%,199 ms
188.114.98.99:500,0.00%,199 ms
188.114.96.216:878,0.00%,199 ms
188.114.98.55:1014,0.00%,199 ms
188.114.96.91:894,0.00%,199 ms
188.114.96.203:878,0.00%,199 ms
162.159.195.19:864,0.00%,199 ms
188.114.97.82:3854,0.00%,199 ms
162.159.195.199:878,0.00%,199 ms
188.114.99.24:8854,0.00%,199 ms
188.114.96.217:1180,0.00%,199 ms
188.114.96.218:1180,0.00%,199 ms
188.114.96.215:878,0.00%,199 ms
188.114.96.16:859,0.00%,199 ms
162.159.192.171:4500,0.00%,199 ms
188.114.96.91:1014,0.00%,199 ms
188.114.98.62:7152,0.00%,199 ms
188.114.97.79:3854,0.00%,199 ms
188.114.96.172:943,0.00%,199 ms
188.114.97.226:1002,0.00%,199 ms
188.114.96.220:878,0.00%,199 ms
188.114.96.146:943,0.00%,199 ms
188.114.98.212:934,0.00%,199 ms
162.159.195.14:987,0.00%,199 ms
188.114.96.95:894,0.00%,199 ms
188.114.96.255:3854,0.00%,199 ms
188.114.96.98:4233,0.00%,199 ms
188.114.97.245:1002,0.00%,199 ms
188.114.98.127:4177,0.00%,199 ms
188.114.96.145:1843,0.00%,199 ms
188.114.98.41:4198,0.00%,199 ms
162.159.192.128:7559,0.00%,199 ms
188.114.97.8:1074,0.00%,199 ms
188.114.98.164:4198,0.00%,199 ms
188.114.99.12:939,0.00%,199 ms
188.114.99.18:939,0.00%,199 ms
188.114.98.100:500,0.00%,199 ms
188.114.97.229:1002,0.00%,199 ms
188.114.98.196:5279,0.00%,199 ms
188.114.96.158:943,0.00%,199 ms
188.114.98.166:943,0.00%,199 ms
162.159.195.235:945,0.00%,199 ms
162.159.195.16:987,0.00%,199 ms
188.114.96.237:1074,0.00%,199 ms
188.114.96.245:1074,0.00%,199 ms
188.114.97.245:968,0.00%,199 ms
188.114.96.100:946,0.00%,199 ms
188.114.98.127:903,0.00%,199 ms
188.114.98.99:2506,0.00%,199 ms
188.114.99.19:4198,0.00%,199 ms
188.114.97.191:3854,0.00%,199 ms
162.159.192.74:908,0.00%,199 ms
188.114.98.195:3854,0.00%,199 ms
162.159.195.145:8319,0.00%,199 ms
188.114.99.6:939,0.00%,199 ms
188.114.96.120:908,0.00%,199 ms
188.114.96.171:943,0.00%,199 ms
188.114.96.233:3476,0.00%,199 ms
188.114.98.249:7103,0.00%,199 ms
188.114.98.249:8319,0.00%,199 ms
188.114.97.237:1002,0.00%,199 ms
162.159.195.149:4233,0.00%,199 ms
162.159.192.225:854,0.00%,200 ms
188.114.96.21:859,0.00%,200 ms
188.114.98.65:7152,0.00%,200 ms
188.114.97.108:1843,0.00%,200 ms
188.114.96.209:1180,0.00%,200 ms
188.114.96.236:1074,0.00%,200 ms
188.114.96.58:859,0.00%,200 ms
188.114.98.70:7152,0.00%,200 ms
162.159.195.78:1387,0.00%,200 ms
188.114.98.185:3854,0.00%,200 ms
188.114.98.91:2506,0.00%,200 ms
188.114.99.251:2371,0.00%,200 ms
188.114.99.5:4198,0.00%,200 ms
188.114.97.58:1010,0.00%,200 ms
188.114.97.218:1180,0.00%,200 ms
162.159.195.79:8742,0.00%,200 ms
188.114.97.208:1180,0.00%,200 ms
162.159.192.86:908,0.00%,200 ms
188.114.99.5:939,0.00%,200 ms
188.114.96.167:1843,0.00%,200 ms
162.159.195.30:987,0.00%,200 ms
188.114.97.174:4177,0.00%,200 ms
188.114.98.92:500,0.00%,200 ms
162.159.192.154:7103,0.00%,200 ms
188.114.98.140:2408,0.00%,200 ms
162.159.192.151:2506,0.00%,200 ms
188.114.97.201:1180,0.00%,200 ms
188.114.96.228:987,0.00%,200 ms
188.114.96.237:3854,0.00%,200 ms
188.114.99.19:939,0.00%,200 ms
188.114.99.10:939,0.00%,200 ms
188.114.96.119:908,0.00%,200 ms
162.159.192.253:968,0.00%,200 ms
188.114.96.126:903,0.00%,200 ms
188.114.97.209:1180,0.00%,200 ms
188.114.98.253:8319,0.00%,200 ms
188.114.98.73:7152,0.00%,200 ms
188.114.97.183:7559,0.00%,200 ms
188.114.98.98:2506,0.00%,200 ms
188.114.96.214:1180,0.00%,200 ms
188.114.98.80:2506,0.00%,200 ms
188.114.99.40:2371,0.00%,200 ms
188.114.98.21:5279,0.00%,200 ms
188.114.96.130:903,0.00%,200 ms
162.159.195.48:894,0.00%,200 ms
188.114.98.243:8319,0.00%,200 ms
162.159.195.158:4233,0.00%,200 ms
188.114.98.81:2506,0.00%,200 ms
188.114.99.10:4198,0.00%,200 ms
188.114.97.212:1010,0.00%,200 ms
188.114.98.195:5279,0.00%,200 ms
188.114.98.172:4198,0.00%,200 ms
188.114.98.188:3854,0.00%,200 ms
162.159.195.71:3854,0.00%,200 ms
188.114.97.251:1002,0.00%,200 ms
188.114.98.55:4198,0.00%,200 ms
188.114.99.11:4198,0.00%,200 ms
188.114.97.214:1010,0.00%,200 ms
188.114.96.145:943,0.00%,200 ms
188.114.98.140:4198,0.00%,200 ms
188.114.99.253:988,0.00%,200 ms
188.114.98.185:5279,0.00%,200 ms
188.114.96.66:1014,0.00%,200 ms
188.114.99.39:2371,0.00%,200 ms
188.114.97.237:968,0.00%,200 ms
188.114.99.30:8854,0.00%,200 ms
162.159.195.85:8742,0.00%,200 ms
188.114.98.155:2408,0.00%,200 ms
162.159.195.32:864,0.00%,200 ms
188.114.97.176:4177,0.00%,200 ms
188.114.98.224:934,0.00%,200 ms
188.114.99.47:8854,0.00%,200 ms
188.114.99.38:8854,0.00%,200 ms
188.114.96.45:500,0.00%,200 ms
188.114.98.248:7103,0.00%,200 ms
188.114.96.148:1843,0.00%,200 ms
162.159.192.216:854,0.00%,200 ms
188.114.99.40:8854,0.00%,200 ms
188.114.96.119:903,0.00%,200 ms
188.114.99.12:4198,0.00%,200 ms
162.159.195.49:3581,0.00%,200 ms
162.159.195.197:890,0.00%,200 ms
188.114.99.39:8854,0.00%,200 ms
188.114.99.38:2371,0.00%,200 ms
188.114.97.183:3854,0.00%,200 ms
188.114.96.224:987,0.00%,200 ms
188.114.98.72:946,0.00%,200 ms
162.159.195.109:1018,0.00%,200 ms
162.159.195.137:4233,0.00%,200 ms
188.114.96.152:1843,0.00%,200 ms
188.114.96.153:943,0.00%,200 ms
188.114.97.137:5956,0.00%,200 ms
162.159.192.135:2506,0.00%,200 ms
188.114.97.176:1701,0.00%,200 ms
188.114.98.148:2408,0.00%,200 ms
188.114.98.190:3854,0.00%,200 ms
162.159.195.156:8319,0.00%,200 ms
188.114.96.34:2506,0.00%,200 ms
162.159.195.240:5956,0.00%,200 ms
188.114.98.223:934,0.00%,200 ms
188.114.98.210:4198,0.00%,200 ms
188.114.98.217:934,0.00%,200 ms
162.159.192.122:1701,0.00%,200 ms
188.114.98.75:7152,0.00%,200 ms
188.114.96.229:987,0.00%,201 ms
188.114.98.231:7103,0.00%,201 ms
188.114.96.92:1014,0.00%,201 ms
162.159.195.89:8742,0.00%,201 ms
188.114.96.10:945,0.00%,201 ms
188.114.98.194:5279,0.00%,201 ms
188.114.97.208:1010,0.00%,201 ms
162.159.195.140:8319,0.00%,201 ms
162.159.195.190:890,0.00%,201 ms
188.114.97.155:4177,0.00%,201 ms
188.114.96.250:1074,0.00%,201 ms
188.114.96.213:878,0.00%,201 ms
188.114.97.182:3854,0.00%,201 ms
188.114.96.233:987,0.00%,201 ms
188.114.98.225:4198,0.00%,201 ms
188.114.98.210:934,0.00%,201 ms
188.114.98.146:4198,0.00%,201 ms
188.114.96.15:859,0.00%,201 ms
188.114.98.224:4198,0.00%,201 ms
162.159.195.107:1701,0.00%,201 ms
188.114.97.62:988,0.00%,201 ms
188.114.96.26:500,0.00%,201 ms
188.114.96.223:878,0.00%,201 ms
188.114.98.225:934,0.00%,201 ms
162.159.192.191:4500,0.00%,201 ms
162.159.195.118:1018,0.00%,201 ms
188.114.98.90:2506,0.00%,201 ms
188.114.96.148:943,0.00%,201 ms
188.114.99.9:4198,0.00%,201 ms
188.114.99.28:2371,0.00%,201 ms
188.114.98.61:1014,0.00%,201 ms
188.114.96.212:878,0.00%,201 ms
188.114.98.218:4198,0.00%,201 ms
188.114.98.218:934,0.00%,201 ms
188.114.96.247:1074,0.00%,201 ms
188.114.96.247:3854,0.00%,201 ms
162.159.195.222:1014,0.00%,201 ms
188.114.96.62:5279,0.00%,201 ms
188.114.98.202:5279,0.00%,201 ms
188.114.98.71:946,0.00%,201 ms
188.114.96.213:1180,0.00%,201 ms
188.114.98.39:4198,0.00%,201 ms
162.159.195.20:987,0.00%,201 ms
188.114.99.254:988,0.00%,201 ms
188.114.99.46:8854,0.00%,201 ms
188.114.97.21:4233,0.00%,201 ms
188.114.98.232:8319,0.00%,201 ms
188.114.96.62:859,0.00%,201 ms
188.114.98.158:4198,0.00%,201 ms
188.114.96.250:3854,0.00%,201 ms
188.114.98.190:5279,0.00%,201 ms
188.114.96.212:1180,0.00%,201 ms
188.114.96.211:878,0.00%,201 ms
188.114.97.182:7559,0.00%,201 ms
188.114.98.243:7103,0.00%,201 ms
188.114.98.30:1014,0.00%,201 ms
162.159.195.234:945,0.00%,201 ms
188.114.98.172:943,0.00%,201 ms
188.114.98.71:7152,0.00%,201 ms
188.114.96.155:1843,0.00%,201 ms
162.159.195.0:894,0.00%,201 ms
162.159.195.59:3854,0.00%,201 ms
188.114.96.254:3854,0.00%,201 ms
188.114.98.48:4198,0.00%,201 ms
188.114.96.14:859,0.00%,201 ms
188.114.99.50:1018,0.00%,201 ms
188.114.98.217:4198,0.00%,201 ms
162.159.195.190:878,0.00%,201 ms
188.114.97.74:3854,0.00%,201 ms
188.114.97.157:1701,0.00%,202 ms
188.114.98.68:946,0.00%,202 ms
188.114.98.72:7152,0.00%,202 ms
188.114.97.158:4177,0.00%,202 ms
188.114.96.21:903,0.00%,202 ms
188.114.96.136:903,0.00%,202 ms
188.114.99.17:4198,0.00%,202 ms
188.114.98.53:1014,0.00%,202 ms
188.114.98.232:7103,0.00%,202 ms
162.159.195.105:1018,0.00%,202 ms
188.114.99.50:1074,0.00%,202 ms
188.114.96.129:903,0.00%,202 ms
162.159.192.68:908,0.00%,202 ms
188.114.98.90:500,0.00%,202 ms
162.159.192.70:878,0.00%,202 ms
188.114.99.45:2371,0.00%,202 ms
188.114.98.80:500,0.00%,202 ms
162.159.195.88:8742,0.00%,202 ms
188.114.98.231:8319,0.00%,202 ms
188.114.96.113:903,0.00%,202 ms
162.159.195.219:1014,0.00%,202 ms
188.114.98.193:3854,0.00%,202 ms
188.114.98.93:500,0.00%,202 ms
162.159.192.205:1014,0.00%,202 ms
162.159.195.244:5956,0.00%,202 ms
188.114.99.247:988,0.00%,202 ms
162.159.195.90:8742,0.00%,202 ms
188.114.97.201:1010,0.00%,202 ms
188.114.98.79:500,0.00%,202 ms
162.159.195.151:4233,0.00%,202 ms
162.159.192.222:1014,0.00%,202 ms
162.159.195.67:3854,0.00%,202 ms
188.114.96.240:1074,0.00%,202 ms
188.114.98.51:1014,0.00%,202 ms
188.114.98.181:5279,0.00%,202 ms
162.159.195.141:8319,0.00%,202 ms
162.159.195.179:878,0.00%,202 ms
188.114.98.63:7152,0.00%,202 ms
188.114.98.63:946,0.00%,202 ms
162.159.195.13:878,0.00%,202 ms
188.114.97.80:3854,0.00%,202 ms
162.159.195.9:894,0.00%,202 ms
188.114.98.200:5279,0.00%,202 ms
162.159.192.16:946,0.00%,202 ms
188.114.98.182:5279,0.00%,202 ms
188.114.97.84:3854,0.00%,202 ms
188.114.98.171:943,0.00%,202 ms
188.114.96.171:1843,0.00%,202 ms
162.159.195.2:878,0.00%,202 ms
188.114.99.254:2371,0.00%,203 ms
188.114.98.158:943,0.00%,203 ms
188.114.99.253:2371,0.00%,203 ms
188.114.96.55:2506,0.00%,203 ms
162.159.195.43:894,0.00%,203 ms
188.114.97.206:1180,0.00%,203 ms
162.159.192.58:878,0.00%,203 ms
162.159.195.95:1701,0.00%,203 ms
188.114.98.179:3854,0.00%,203 ms
162.159.192.71:908,0.00%,203 ms
188.114.98.171:4198,0.00%,203 ms
188.114.97.74:1070,0.00%,203 ms
162.159.195.178:878,0.00%,203 ms
162.159.195.180:890,0.00%,203 ms
162.159.195.41:3581,0.00%,203 ms
188.114.96.159:1843,0.00%,203 ms
188.114.96.160:943,0.00%,203 ms
162.159.192.75:908,0.00%,203 ms
162.159.195.153:4233,0.00%,203 ms
188.114.96.159:943,0.00%,203 ms
162.159.192.81:878,0.00%,203 ms
162.159.192.39:946,0.00%,203 ms
188.114.98.17:8319,0.00%,203 ms
162.159.192.31:946,0.00%,203 ms
162.159.195.229:5956,0.00%,203 ms
188.114.98.51:4198,0.00%,203 ms
162.159.195.192:878,0.00%,203 ms
162.159.192.214:1014,0.00%,204 ms
162.159.192.54:878,0.00%,204 ms
162.159.195.166:4233,0.00%,204 ms
162.159.192.5:4198,0.00%,204 ms
188.114.99.49:1018,0.00%,204 ms
162.159.192.186:4500,0.00%,204 ms
162.159.192.66:908,0.00%,204 ms
188.114.99.246:2371,0.00%,204 ms
162.159.192.16:4198,0.00%,204 ms
162.159.192.13:946,0.00%,204 ms
162.159.195.204:878,0.00%,204 ms
162.159.192.84:908,0.00%,204 ms
162.159.192.140:2506,0.00%,204 ms
162.159.192.159:2506,0.00%,204 ms
162.159.192.69:878,0.00%,204 ms
162.159.195.215:1014,0.00%,204 ms
162.159.195.116:1018,0.00%,204 ms
162.159.195.191:890,0.00%,204 ms
162.159.195.27:987,0.00%,204 ms
162.159.192.106:1701,0.00%,204 ms
162.159.195.126:8742,0.00%,204 ms
162.159.195.249:945,0.00%,204 ms
162.159.192.87:908,0.00%,204 ms
162.159.192.71:878,0.00%,204 ms
162.159.195.70:908,0.00%,204 ms
162.159.192.163:7103,0.00%,204 ms
162.159.195.132:890,0.00%,204 ms
162.159.195.55:908,0.00%,204 ms
162.159.192.96:1701,0.00%,204 ms
162.159.192.39:4198,0.00%,204 ms
188.114.97.194:1180,0.00%,204 ms
162.159.192.20:946,0.00%,205 ms
162.159.195.142:4233,0.00%,205 ms
162.159.192.28:946,0.00%,205 ms
162.159.195.216:1014,0.00%,205 ms
162.159.192.43:4198,0.00%,205 ms
188.114.97.193:1180,0.00%,205 ms
162.159.192.49:4198,0.00%,205 ms
162.159.192.22:946,0.00%,205 ms
162.159.192.22:4198,0.00%,205 ms
188.114.96.169:943,0.00%,205 ms
188.114.97.206:1010,0.00%,205 ms
162.159.192.114:7559,0.00%,205 ms
162.159.192.173:942,0.00%,205 ms
162.159.192.173:4500,0.00%,205 ms
162.159.195.33:3581,0.00%,205 ms
162.159.195.186:878,0.00%,205 ms
162.159.192.187:4500,0.00%,205 ms
162.159.195.128:8742,0.00%,205 ms
162.159.192.82:908,0.00%,205 ms
162.159.195.127:890,0.00%,205 ms
162.159.192.227:1014,0.00%,206 ms
162.159.192.88:908,0.00%,206 ms
162.159.195.113:1701,0.00%,206 ms
162.159.192.89:908,0.00%,206 ms
162.159.192.54:908,0.00%,206 ms
162.159.192.211:1014,0.00%,206 ms
162.159.195.50:3581,0.00%,206 ms
162.159.195.29:864,0.00%,206 ms
162.159.192.230:1014,0.00%,206 ms
162.159.192.38:4198,0.00%,207 ms
162.159.192.24:4198,0.00%,207 ms
162.159.195.170:1074,0.00%,207 ms
162.159.195.24:864,0.00%,207 ms
162.159.192.221:854,0.00%,207 ms
162.159.192.44:4198,0.00%,208 ms
188.114.96.141:890,0.00%,208 ms
162.159.195.89:1387,0.00%,208 ms
162.159.195.54:3854,0.00%,208 ms
162.159.192.238:968,0.00%,209 ms
162.159.192.138:2506,0.00%,209 ms
162.159.192.80:908,0.00%,209 ms
162.159.192.113:7559,0.00%,209 ms
162.159.192.160:2506,0.00%,209 ms
162.159.192.235:854,0.00%,210 ms
162.159.195.122:8742,0.00%,210 ms
162.159.195.84:8742,0.00%,210 ms
162.159.195.121:8742,0.00%,210 ms
162.159.192.244:1014,0.00%,211 ms
162.159.192.243:1014,0.00%,211 ms
162.159.195.193:890,0.00%,215 ms
188.114.99.245:2371,0.00%,225 ms
188.114.99.246:988,0.00%,229 ms
188.114.99.244:878,0.00%,240 ms
188.114.99.245:988,0.00%,255 ms
188.114.99.102:8886,0.00%,281 ms
188.114.99.106:4177,0.00%,286 ms
188.114.99.126:4177,0.00%,287 ms
188.114.99.125:8886,0.00%,287 ms
188.114.99.119:8886,0.00%,288 ms
188.114.99.118:4177,0.00%,288 ms
188.114.99.109:4177,0.00%,289 ms
188.114.99.129:8886,0.00%,289 ms
188.114.99.123:4177,0.00%,303 ms
188.114.99.122:8886,0.00%,303 ms
188.114.99.122:4177,0.00%,303 ms
188.114.99.121:8886,0.00%,303 ms
188.114.99.119:4177,0.00%,303 ms
188.114.99.118:8886,0.00%,303 ms
188.114.99.120:4177,0.00%,303 ms
188.114.99.121:4177,0.00%,303 ms
188.114.99.117:8886,0.00%,303 ms
188.114.99.107:4177,0.00%,304 ms
188.114.99.107:8886,0.00%,304 ms
188.114.99.106:8886,0.00%,304 ms
188.114.99.105:4177,0.00%,304 ms
188.114.99.108:4177,0.00%,304 ms
188.114.99.135:4177,0.00%,305 ms
188.114.99.104:8886,0.00%,305 ms
188.114.99.105:8886,0.00%,305 ms
188.114.99.130:4177,0.00%,305 ms
188.114.99.146:939,0.00%,305 ms
188.114.99.137:4177,0.00%,305 ms
188.114.99.133:8886,0.00%,305 ms
188.114.99.135:8886,0.00%,305 ms
188.114.99.134:4177,0.00%,305 ms
188.114.99.128:8886,0.00%,305 ms
188.114.99.134:8886,0.00%,305 ms
188.114.99.132:8886,0.00%,305 ms
188.114.99.136:4177,0.00%,305 ms
188.114.99.133:4177,0.00%,306 ms
188.114.99.132:4177,0.00%,306 ms
188.114.99.136:8886,0.00%,306 ms
188.114.99.137:8886,0.00%,306 ms
188.114.99.129:4177,0.00%,306 ms
188.114.99.131:8886,0.00%,306 ms
188.114.99.131:4177,0.00%,306 ms
188.114.99.130:8886,0.00%,306 ms
188.114.99.128:4177,0.00%,306 ms
188.114.99.104:4177,0.00%,308 ms
188.114.99.103:8886,0.00%,309 ms
188.114.99.103:4177,0.00%,314 ms
188.114.99.102:4177,0.00%,314 ms
188.114.99.116:8886,0.00%,317 ms
188.114.99.127:4177,0.00%,318 ms
188.114.99.126:8886,0.00%,318 ms
188.114.99.116:4177,0.00%,318 ms
188.114.99.117:4177,0.00%,318 ms
188.114.99.115:8886,0.00%,318 ms
188.114.99.109:8886,0.00%,319 ms
188.114.99.124:8886,0.00%,319 ms
188.114.99.127:8886,0.00%,319 ms
188.114.99.125:4177,0.00%,319 ms
188.114.99.124:4177,0.00%,319 ms
188.114.99.123:8886,0.00%,319 ms
188.114.99.114:8886,0.00%,319 ms
188.114.99.115:4177,0.00%,320 ms
188.114.99.113:8886,0.00%,320 ms
188.114.99.114:4177,0.00%,320 ms
188.114.99.111:4177,0.00%,320 ms
188.114.99.110:4177,0.00%,320 ms
188.114.99.112:4177,0.00%,320 ms
188.114.99.112:8886,0.00%,320 ms
188.114.99.113:4177,0.00%,320 ms
188.114.99.111:8886,0.00%,320 ms
188.114.99.108:8886,0.00%,320 ms
188.114.99.110:8886,0.00%,320 ms
188.114.99.120:8886,0.00%,320 ms
188.114.99.157:945,0.00%,321 ms
188.114.99.101:939,0.00%,322 ms
188.114.99.149:987,0.00%,322 ms
188.114.99.156:987,0.00%,335 ms
188.114.99.146:1180,0.00%,336 ms
188.114.99.145:939,0.00%,336 ms
188.114.99.149:945,0.00%,336 ms
188.114.99.147:939,0.00%,336 ms
188.114.99.145:1180,0.00%,336 ms
188.114.99.143:1180,0.00%,336 ms
188.114.99.144:939,0.00%,336 ms
188.114.99.144:1180,0.00%,336 ms
188.114.99.141:939,0.00%,338 ms
188.114.99.141:1180,0.00%,338 ms
188.114.99.140:1180,0.00%,338 ms
188.114.99.155:987,0.00%,351 ms
188.114.99.153:945,0.00%,351 ms
188.114.99.154:987,0.00%,351 ms
188.114.99.155:945,0.00%,351 ms
188.114.99.153:987,0.00%,351 ms
188.114.99.152:945,0.00%,351 ms
188.114.99.152:987,0.00%,351 ms
188.114.99.154:945,0.00%,351 ms
188.114.99.140:939,0.00%,352 ms
188.114.99.148:939,0.00%,352 ms
188.114.99.138:8886,0.00%,352 ms
188.114.99.138:4177,0.00%,352 ms
188.114.99.147:1180,0.00%,352 ms
188.114.99.142:1180,0.00%,352 ms
188.114.99.142:939,0.00%,352 ms
188.114.99.139:939,0.00%,352 ms
188.114.99.139:1180,0.00%,352 ms
188.114.99.143:939,0.00%,352 ms
188.114.99.150:945,0.00%,352 ms
188.114.99.150:987,0.00%,352 ms
188.114.99.151:945,0.00%,352 ms
188.114.99.151:987,0.00%,352 ms
188.114.99.148:1180,0.00%,352 ms
188.114.99.165:987,0.00%,368 ms
188.114.99.168:945,0.00%,368 ms
188.114.99.162:945,0.00%,368 ms
188.114.99.171:945,0.00%,369 ms
188.114.99.156:945,0.00%,383 ms
188.114.99.167:945,0.00%,386 ms
188.114.99.170:945,0.00%,386 ms
188.114.99.168:987,0.00%,386 ms
188.114.99.163:987,0.00%,386 ms
188.114.99.166:945,0.00%,386 ms
188.114.99.169:945,0.00%,386 ms
